"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.536785,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.526858,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.520923,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.505063,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.49018,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.482324,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.477488,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.455368,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","EUR","Euro","0","Units",,,0.45285,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","EUR","Euro","0","Units",,,0.455296,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","EUR","Euro","0","Units",,,0.448329,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","EUR","Euro","0","Units",,,0.446243,,
"HRV","Croatia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","EUR","Euro","0","Units",,,0.458293,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,1.581956,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,1.634118,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,1.53686,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,1.565341,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,1.570055,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,1.59528,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,1.612157,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,1.634669,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,1.550263,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,1.595527,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,1.637731,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,1.626319,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,1.616989,,
"ROU","Romania","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,1.659054,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","RON","Romanian Leu","0","Units",,,2.518858,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","RON","Romanian Leu","0","Units",,,3.049325,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","RON","Romanian Leu","0","Units",,,3.1779,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","RON","Romanian Leu","0","Units",,,3.048608,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","RON","Romanian Leu","0","Units",,,3.4682,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","RON","Romanian Leu","0","Units",,,3.327917,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","RON","Romanian Leu","0","Units",,,3.349175,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","RON","Romanian Leu","0","Units",,,4.005667,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","RON","Romanian Leu","0","Units",,,4.059183,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2017","2017","RON","Romanian Leu","0","Units",,,4.052492,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2018","2018","RON","Romanian Leu","0","Units",,,3.941617,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2019","2019","RON","Romanian Leu","0","Units",,,4.237925,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2020","2020","RON","Romanian Leu","0","Units",,,4.243992,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2021","2021","RON","Romanian Leu","0","Units",,,4.160417,,
"ROU","Romania","EXC","Exchange rates, period-average","CD","National currency per US dollar","2022","2022","RON","Romanian Leu","0","Units",,,4.688475,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2011","2011","ARS","Argentine Peso","0","Units",,,3.161164,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2012","2012","ARS","Argentine Peso","0","Units",,,3.664161,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2013","2013","ARS","Argentine Peso","0","Units",,,4.562083,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2014","2014","ARS","Argentine Peso","0","Units",,,6.359883,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2015","2015","ARS","Argentine Peso","0","Units",,,7.950263,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2016","2016","ARS","Argentine Peso","0","Units",,,10.810569,,
"ARG","Argentina","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2017","2017","ARS","Argentine Peso","0","Units",,,10.80794,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","COP","Colombian Peso","0","Units",,,1151.467712,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","COP","Colombian Peso","0","Units",,,1151.447902,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","COP","Colombian Peso","0","Units",,,1149.113711,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","COP","Colombian Peso","0","Units",,,1164.904786,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","COP","Colombian Peso","0","Units",,,1213.434458,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","COP","Colombian Peso","0","Units",,,1211.371921,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","COP","Colombian Peso","0","Units",,,1258.431023,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","COP","Colombian Peso","0","Units",,,1268.137109,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","COP","Colombian Peso","0","Units",,,1303.487631,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","COP","Colombian Peso","0","Units",,,1288.087192,,
"COL","Colombia","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","COP","Colombian Peso","0","Units",,,1344.493911,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","CRC","Costa Rican Colon","0","Units",,,324.750499,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","CRC","Costa Rican Colon","0","Units",,,326.078995,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","CRC","Costa Rican Colon","0","Units",,,335.092891,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","CRC","Costa Rican Colon","0","Units",,,342.476913,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","CRC","Costa Rican Colon","0","Units",,,342.846713,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","CRC","Costa Rican Colon","0","Units",,,339.292825,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","CRC","Costa Rican Colon","0","Units",,,338.343135,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","CRC","Costa Rican Colon","0","Units",,,342.834343,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","CRC","Costa Rican Colon","0","Units",,,343.309838,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","CRC","Costa Rican Colon","0","Units",,,355.623843,,
"CRI","Costa Rica","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","CRC","Costa Rican Colon","0","Units",,,368.786105,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2008","2008","EUR","Euro","0","Units",,,0.679923,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2009","2009","EUR","Euro","0","Units",,,0.716958,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2010","2010","EUR","Euro","0","Units",,,0.754309,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2011","2011","EUR","Euro","0","Units",,,0.718414,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2012","2012","EUR","Euro","0","Units",,,0.778338,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2013","2013","EUR","Euro","0","Units",,,0.752945,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2014","2014","EUR","Euro","0","Units",,,0.752728,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2015","2015","EUR","Euro","0","Units",,,0.901296,,
"EU27_2020","European Union – 27 countries (from 01/02/2020)","EXC","Exchange rates, period-average","CD","National currency per US dollar","2016","2016","EUR","Euro","0","Units",,,0.903421,,
