"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",0.65552705491378,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",0.66045589901681,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",0.60137875552451,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",0.58706031559218,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",0.59565680884658,,
"DEU","Germany","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",0.54590030484034,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",11.311589592674,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",10.219117087032,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",9.9545338813516,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",9.6934250932624,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",8.3888690247976,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",7.8344778403088,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",7.4072780762902,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",7.1517341040462,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",6.4874655846979,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",5.9390645115148,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",5.1759364358683,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",5.5866778149387,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",5.0048658417906,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",4.6010748243076,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2014","2014",4.5604321404456,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2015","2015",4.5978997740263,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",4.1685086464699,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",4.2422625400213,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",4.3602716016509,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",4.0344370860927,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",3.9814055620924,,
"DEU","Germany","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",3.734693877551,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",18.850973476486,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",17.307836067542,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",14.988045336911,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",14.686948381553,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",15.243984536575,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",15.090130308463,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",15.035803724052,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",14.590251521636,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",14.01897716351,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",13.108830210668,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",11.311585536313,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",10.274744506906,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",8.9452151745254,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",8.0162616113817,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",7.2986582495541,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",7.3284222738569,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",7.6466427016183,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",6.7970415481485,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",6.5220133790719,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",6.416963466772,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",5.4576603309211,,
"GRC","Greece","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",5.757382765059,"P","Provisional value"
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",11.752065498962,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",12.161872461123,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",14.066887904327,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",13.090411106039,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",12.822610853746,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",12.669691332414,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",12.937663892797,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",12.251660239186,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",9.9221094484383,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",8.2014237751493,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",7.3999829800391,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",6.3980893179286,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",6.0985677740389,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",5.9738714386477,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",6.3447223464364,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",6.5427021034584,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",6.1850272818802,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",6.3853920211819,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",6.4753297098766,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",6.1610000306003,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",4.7178766191163,,
"HUN","Hungary","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",5.6025374551256,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2005","2005",3.6973410967853,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2006","2006",3.6744654823025,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2007","2007",3.39827570608,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2008","2008",2.7023235913121,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2009","2009",2.2581704149457,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2010","2010",2.0505237979913,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2011","2011",1.7730880802347,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2012","2012",1.6704700923729,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2013","2013",1.6013660655086,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2014","2014",1.6569604780516,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2015","2015",1.6570856751891,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2016","2016",1.5089000243114,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2017","2017",1.4839574700163,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2018","2018",1.4328243072193,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2019","2019",1.3015096214423,,
"HUN","Hungary","IND-SAFE-KILL-VEH","Road fatalities per ten thousand road motor vehicles","2020","2020",0.96709013301063,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",36.392309092012,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",37.550006061341,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",42.950317092964,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",37.951858954177,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",35.444699704628,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",34.236116692116,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",32.929818797544,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",29.744803109684,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",23.03049922538,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",19.358029343193,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",18.070376791776,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",15.724743055727,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",15.044137759542,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",14.726402870527,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2016","2016",14.73308122855,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2017","2017",14.324654426307,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2018","2018",13.964989132459,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2019","2019",12.764313523769,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2020","2020",10.990457654603,,
"HUN","Hungary","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2021","2021",11.671132376601,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2000","2000",11.37959851354,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2001","2001",8.4219982594537,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2002","2002",10.086149629769,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2003","2003",7.9441560370405,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2004","2004",7.874716681389,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2005","2005",6.4030411075239,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2006","2006",10.204686255275,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2007","2007",4.8143892465802,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2008","2008",3.7805515824759,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2009","2009",5.3375363815899,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2010","2010",2.515398957996,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2011","2011",3.7615904004213,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2012","2012",2.8062210803328,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2013","2013",4.6330042870733,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2014","2014",1.2217993438938,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2015","2015",4.8365400601545,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2016","2016",5.3661023315715,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2017","2017",4.6592894583576,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2018","2018",5.1031835359959,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2019","2019",1.6640642550678,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2020","2020",2.1830307561746,,
"ISL","Iceland","IND-SAFE-KILL-PC","Road fatalities per one hundrend thousand inhabitants","2021","2021",2.4174377845526,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2000","2000",13.722126929674,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2001","2001",10,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2002","2002",11.6,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2003","2003",8.9494163424125,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2004","2004",8.6825217063043,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2005","2005",6.7687923049519,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2006","2006",10.413167618408,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2007","2007",4.7984644913628,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2008","2008",3.9382999671808,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2009","2009",5.5176890619929,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2010","2010",2.62037340321,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2011","2011",4.0788579197825,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2012","2012",3.0241935483871,,
"ISL","Iceland","IND-SAFE-KILL-VEH-KM","Road fatalities per one billion vehicle-km","2013","2013",4.9003593596864,,
